run,condition,scenario,trace_path,battery_csv_path,energy_total_mj,battery_energy_valid,battery_current_nonzero_samples,battery_current_nonzero_ratio,avg_current_ma,avg_voltage_v,duration_s,sample_count,avg_power_mw,avg_cpu_freq_mhz,cpu_big_core_pct,cpu_freq_residency_ghz_s,cpu_energy_proxy_score,cpu_energy_proxy_per_s,peak_memory_rss_kb,frame_janks,energy_method,parse_error
55,csr,dynamic,data/runs/20260330_190406/raw/run_55_csr_dynamic.perfetto-trace,data/runs/20260330_190406/raw/run_55_csr_dynamic.battery.csv,0.0,False,0,0.0,0.0,4.197,8.9,8,0.0,,,,,,,,adb_dumpsys_battery_polling,
56,csr,massive,data/runs/20260330_190406/raw/run_56_csr_massive.perfetto-trace,data/runs/20260330_190406/raw/run_56_csr_massive.battery.csv,0.0,False,0,0.0,0.0,4.197,7.5,7,0.0,,,,,,,,adb_dumpsys_battery_polling,
57,csr,dynamic,data/runs/20260330_190406/raw/run_57_csr_dynamic.perfetto-trace,data/runs/20260330_190406/raw/run_57_csr_dynamic.battery.csv,0.0,False,0,0.0,0.0,4.197,7.2,7,0.0,,,,,,,,adb_dumpsys_battery_polling,
58,ssr,massive,data/runs/20260330_190406/raw/run_58_ssr_massive.perfetto-trace,data/runs/20260330_190406/raw/run_58_ssr_massive.battery.csv,0.0,False,0,0.0,0.0,4.197,6.2,6,0.0,,,,,,,,adb_dumpsys_battery_polling,
59,ssr,static,data/runs/20260330_190406/raw/run_59_ssr_static.perfetto-trace,data/runs/20260330_190406/raw/run_59_ssr_static.battery.csv,0.0,False,0,0.0,0.0,4.197,6.2,6,0.0,,,,,,,,adb_dumpsys_battery_polling,
5,ssr,dynamic,data/runs/20260330_190406/raw/run_5_ssr_dynamic.perfetto-trace,data/runs/20260330_190406/raw/run_5_ssr_dynamic.battery.csv,0.0,False,0,0.0,0.0,4.203,6.0,6,0.0,,,,,,,,adb_dumpsys_battery_polling,
60,csr,static,data/runs/20260330_190406/raw/run_60_csr_static.perfetto-trace,data/runs/20260330_190406/raw/run_60_csr_static.battery.csv,0.0,False,0,0.0,0.0,4.196,7.1,7,0.0,,,,,,,,adb_dumpsys_battery_polling,
61,ssr,static,data/runs/20260330_190406/raw/run_61_ssr_static.perfetto-trace,data/runs/20260330_190406/raw/run_61_ssr_static.battery.csv,0.0,False,0,0.0,0.0,4.19,7.1,7,0.0,,,,,,,,adb_dumpsys_battery_polling,
62,ssr,dynamic,data/runs/20260330_190406/raw/run_62_ssr_dynamic.perfetto-trace,data/runs/20260330_190406/raw/run_62_ssr_dynamic.battery.csv,0.0,False,0,0.0,0.0,4.197,6.4,6,0.0,,,,,,,,adb_dumpsys_battery_polling,
63,ssr,massive,data/runs/20260330_190406/raw/run_63_ssr_massive.perfetto-trace,data/runs/20260330_190406/raw/run_63_ssr_massive.battery.csv,0.0,False,0,0.0,0.0,4.196,6.1,6,0.0,,,,,,,,adb_dumpsys_battery_polling,
64,csr,static,data/runs/20260330_190406/raw/run_64_csr_static.perfetto-trace,data/runs/20260330_190406/raw/run_64_csr_static.battery.csv,0.0,False,0,0.0,0.0,4.197,7.2,7,0.0,,,,,,,,adb_dumpsys_battery_polling,
65,ssr,massive,data/runs/20260330_190406/raw/run_65_ssr_massive.perfetto-trace,data/runs/20260330_190406/raw/run_65_ssr_massive.battery.csv,0.0,False,0,0.0,0.0,4.196,6.4,6,0.0,,,,,,,,adb_dumpsys_battery_polling,
66,csr,massive,data/runs/20260330_190406/raw/run_66_csr_massive.perfetto-trace,data/runs/20260330_190406/raw/run_66_csr_massive.battery.csv,0.0,False,0,0.0,0.0,4.196,7.2,7,0.0,,,,,,,,adb_dumpsys_battery_polling,
67,ssr,static,data/runs/20260330_190406/raw/run_67_ssr_static.perfetto-trace,data/runs/20260330_190406/raw/run_67_ssr_static.battery.csv,0.0,False,0,0.0,0.0,4.196,5.9,6,0.0,,,,,,,,adb_dumpsys_battery_polling,
68,csr,massive,data/runs/20260330_190406/raw/run_68_csr_massive.perfetto-trace,data/runs/20260330_190406/raw/run_68_csr_massive.battery.csv,4035.89,True,2,0.286,142.57,4.196,7.5,7,537.1,,,,,,,,adb_dumpsys_battery_polling,
69,csr,massive,data/runs/20260330_190406/raw/run_69_csr_massive.perfetto-trace,data/runs/20260330_190406/raw/run_69_csr_massive.battery.csv,6734.55,True,6,0.857,210.86,4.158,7.3,7,928.6,,,,,,,,adb_dumpsys_battery_polling,
6,csr,massive,data/runs/20260330_190406/raw/run_6_csr_massive.perfetto-trace,data/runs/20260330_190406/raw/run_6_csr_massive.battery.csv,0.0,False,0,0.0,0.0,4.203,7.5,7,0.0,,,,,,,,adb_dumpsys_battery_polling,
70,ssr,dynamic,data/runs/20260330_190406/raw/run_70_ssr_dynamic.perfetto-trace,data/runs/20260330_190406/raw/run_70_ssr_dynamic.battery.csv,0.0,False,0,0.0,0.0,4.196,6.0,6,0.0,,,,,,,,adb_dumpsys_battery_polling,
